Point ID,arc_length,Co,CpMean,nut,p,phi,phi_0,pMean,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_0_0,U_0_1,U_0_2,U_0_Magnitude,U_1,U_2,U_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,vtkValidPointMask,yPlus
602,12.642,0.00312744,-0.162929,7.33786e-06,-0.000483902,nan,nan,-0.0130343,1,2.142,0.005,2.36393,0.49723,0.497235,0.0611949,-1.40206e-23,0.500986,0.0612012,-1.40217e-23,0.500983,0.457969,0.0127936,2.19874e-23,0.458147,1,0
603,12.663,0.00312322,-0.15758,6.58151e-06,-0.000210325,nan,nan,-0.0126064,1,2.163,0.005,2.38298,0.496154,0.496158,0.0597312,-8.45662e-24,0.499741,0.0597374,-8.45731e-24,0.499737,0.45698,0.0128182,1.32619e-23,0.457159,1,0
604,12.684,0.003119,-0.152232,5.82516e-06,6.32487e-05,nan,nan,-0.0121785,1,2.184,0.005,2.40206,0.495078,0.495082,0.0582675,-2.89274e-24,0.498499,0.0582737,-2.89297e-24,0.498496,0.45599,0.0128429,4.53646e-24,0.456171,1,0
605,12.705,0.0031094,-0.147585,5.43127e-06,0.000301483,nan,nan,-0.0118068,1,2.205,0.005,2.42117,0.494071,0.494075,0.0570116,0,0.497353,0.0570178,0,0.49735,0.455169,0.0128709,0,0.455351,1,0
606,12.726,0.00309397,-0.143698,5.42989e-06,0.000501448,nan,nan,-0.0114958,1,2.226,0.005,2.44031,0.493139,0.493143,0.0559809,0,0.49631,0.055987,0,0.496307,0.454528,0.0129025,0,0.454711,1,0
607,12.747,0.00307854,-0.139811,5.42851e-06,0.000701411,nan,nan,-0.0111849,1,2.247,0.005,2.45948,0.492208,0.492211,0.0549501,0,0.495269,0.0549563,0,0.495266,0.453887,0.0129341,0,0.454072,1,0
608,12.768,0.00306311,-0.135924,5.42713e-06,0.000901374,nan,nan,-0.0108739,1,2.268,0.005,2.47868,0.491276,0.49128,0.0539194,0,0.49423,0.0539255,0,0.494227,0.453247,0.0129657,0,0.453432,1,0
609,12.789,0.00304768,-0.132037,5.42575e-06,0.00110134,nan,nan,-0.010563,1,2.289,0.005,2.49791,0.490344,0.490348,0.0528887,0,0.493192,0.0528947,0,0.493189,0.452606,0.0129974,0,0.452793,1,0
610,12.81,0.00303373,-0.128377,5.42183e-06,0.00129414,nan,nan,-0.0102702,1,2.31,0.005,2.51717,0.489472,0.489475,0.0519077,0,0.49222,0.0519137,0,0.492217,0.452005,0.0130119,0,0.452192,1,0
611,12.831,0.00302122,-0.124937,5.41545e-06,0.00148001,nan,nan,-0.009995,1,2.331,0.005,2.53645,0.488656,0.48866,0.0509749,0,0.491311,0.0509809,0,0.491309,0.451441,0.01301,0,0.451629,1,0
612,12.852,0.00300872,-0.121498,5.40907e-06,0.00166588,nan,nan,-0.00971981,1,2.352,0.005,2.55576,0.487841,0.487844,0.0500421,0,0.490404,0.050048,0,0.490401,0.450878,0.013008,0,0.451065,1,0
613,12.873,0.00299621,-0.118058,5.40269e-06,0.00185175,nan,nan,-0.00944462,1,2.373,0.005,2.5751,0.487025,0.487029,0.0491093,0,0.489498,0.0491152,0,0.489496,0.450314,0.0130061,0,0.450502,1,0
614,12.894,0.0029837,-0.114618,5.39631e-06,0.00203763,nan,nan,-0.00916942,1,2.394,0.005,2.59447,0.48621,0.486213,0.0481765,0,0.488594,0.0481824,0,0.488592,0.449751,0.0130041,0,0.449939,1,0
615,12.915,0.00297128,-0.111196,5.39023e-06,0.00222268,nan,nan,-0.00889572,1,2.415,0.005,2.61386,0.485397,0.4854,0.0472487,0,0.487695,0.0472545,0,0.487692,0.449189,0.0130022,0,0.449377,1,0
616,12.936,0.00296096,-0.10823,5.39175e-06,0.0023877,nan,nan,-0.00865843,1,2.436,0.005,2.63327,0.484652,0.484655,0.0464435,0,0.486875,0.0464492,0,0.486873,0.448667,0.0130012,0,0.448855,1,0
617,12.957,0.00295064,-0.105264,5.39326e-06,0.00255272,nan,nan,-0.00842114,1,2.457,0.005,2.65271,0.483907,0.483909,0.0456382,0,0.486057,0.045644,0,0.486055,0.448145,0.0130001,0,0.448334,1,0
618,12.978,0.00294032,-0.102298,5.39477e-06,0.00271773,nan,nan,-0.00818386,1,2.478,0.005,2.67217,0.483161,0.483164,0.044833,0,0.48524,0.0448387,0,0.485237,0.447624,0.0129991,0,0.447812,1,0
619,12.999,0.00293,-0.0993321,5.39628e-06,0.00288275,nan,nan,-0.00794657,1,2.499,0.005,2.69166,0.482416,0.482418,0.0440278,0,0.484423,0.0440334,0,0.484421,0.447102,0.012998,0,0.447291,1,0
620,13.02,0.00291968,-0.0963661,5.39779e-06,0.00304777,nan,nan,-0.00770929,1,2.52,0.005,2.71117,0.481671,0.481673,0.0432225,0,0.483608,0.0432281,0,0.483606,0.44658,0.012997,0,0.446769,1,0
621,13.041,0.00290939,-0.0934092,5.39934e-06,0.00321234,nan,nan,-0.00747274,1,2.541,0.005,2.7307,0.480925,0.480927,0.0424194,0,0.482795,0.042425,0,0.482793,0.446059,0.0129953,0,0.446249,1,0
622,13.062,0.00290046,-0.0908428,5.40272e-06,0.00335788,nan,nan,-0.00726742,1,2.562,0.005,2.75025,0.480177,0.480179,0.0417059,0,0.481987,0.0417114,0,0.481985,0.445577,0.0129673,0,0.445766,1,0
623,13.083,0.00289153,-0.0882763,5.40609e-06,0.00350342,nan,nan,-0.00706211,1,2.583,0.005,2.76982,0.479428,0.479431,0.0409924,0,0.48118,0.0409979,0,0.481178,0.445095,0.0129393,0,0.445283,1,0
624,13.104,0.0028826,-0.0857099,5.40946e-06,0.00364896,nan,nan,-0.00685679,1,2.604,0.005,2.78942,0.47868,0.478682,0.0402789,0,0.480374,0.0402843,0,0.480372,0.444613,0.0129113,0,0.4448,1,0
625,13.125,0.00287367,-0.0831434,5.41284e-06,0.0037945,nan,nan,-0.00665148,1,2.625,0.005,2.80903,0.477932,0.477934,0.0395654,0,0.479569,0.0395708,0,0.479567,0.44413,0.0128832,0,0.444317,1,0
626,13.146,0.00286475,-0.080577,5.41621e-06,0.00394004,nan,nan,-0.00644616,1,2.646,0.005,2.82866,0.477183,0.477185,0.0388519,0,0.478765,0.0388572,0,0.478763,0.443648,0.0128552,0,0.443834,1,0
627,13.167,0.00285582,-0.0780105,5.41958e-06,0.00408558,nan,nan,-0.00624084,1,2.667,0.005,2.84832,0.476435,0.476437,0.0381384,0,0.477961,0.0381436,0,0.477959,0.443166,0.0128272,0,0.443351,1,0
628,13.188,0.00284739,-0.0756022,5.41799e-06,0.00422263,nan,nan,-0.00604818,1,2.688,0.005,2.86799,0.475695,0.475697,0.0374691,0,0.47717,0.0374743,0,0.477169,0.442702,0.0127991,0,0.442887,1,0
629,13.209,0.00283969,-0.0734257,5.40911e-06,0.00434723,nan,nan,-0.00587406,1,2.709,0.005,2.88768,0.474966,0.474968,0.0368645,0,0.476397,0.0368697,0,0.476395,0.442267,0.0127709,0,0.442451,1,0
630,13.23,0.002832,-0.0712492,5.40023e-06,0.00447183,nan,nan,-0.00569994,1,2.73,0.005,2.90739,0.474238,0.47424,0.03626,0,0.475624,0.0362651,0,0.475623,0.441831,0.0127428,0,0.442015,1,0
631,13.251,0.0028243,-0.0690727,5.39135e-06,0.00459643,nan,nan,-0.00552582,1,2.751,0.005,2.92712,0.47351,0.473511,0.0356555,0,0.474852,0.0356605,0,0.474851,0.441395,0.0127146,0,0.441579,1,0
632,13.272,0.00281661,-0.0668962,5.38247e-06,0.00472103,nan,nan,-0.0053517,1,2.772,0.005,2.94686,0.472781,0.472783,0.0350509,0,0.47408,0.0350559,0,0.474079,0.44096,0.0126864,0,0.441142,1,0
633,13.293,0.00280891,-0.0647197,5.3736e-06,0.00484563,nan,nan,-0.00517758,1,2.793,0.005,2.96663,0.472053,0.472054,0.0344464,0,0.47331,0.0344514,0,0.473308,0.440524,0.0126582,0,0.440706,1,0
634,13.314,0.00280121,-0.0625432,5.36472e-06,0.00497023,nan,nan,-0.00500346,1,2.814,0.005,2.98641,0.471324,0.471326,0.0338419,0,0.472539,0.0338468,0,0.472538,0.440088,0.0126301,0,0.44027,1,0
635,13.335,0.00279366,-0.0604082,5.35465e-06,0.00509248,nan,nan,-0.00483266,1,2.835,0.005,3.0062,0.470602,0.470603,0.0332482,0,0.471776,0.0332531,0,0.471775,0.439659,0.0125998,0,0.43984,1,0
636,13.356,0.00278711,-0.0585609,5.33636e-06,0.00519844,nan,nan,-0.00468487,1,2.856,0.005,3.02601,0.46992,0.469921,0.0327301,0,0.47106,0.0327349,0,0.471059,0.439272,0.0125553,0,0.439452,1,0
637,13.377,0.00278055,-0.0567135,5.31807e-06,0.00530439,nan,nan,-0.00453708,1,2.877,0.005,3.04584,0.469238,0.469239,0.032212,0,0.470344,0.0322167,0,0.470343,0.438886,0.0125108,0,0.439064,1,0
638,13.398,0.002774,-0.0548662,5.29978e-06,0.00541035,nan,nan,-0.00438929,1,2.898,0.005,3.06569,0.468556,0.468557,0.0316939,0,0.469628,0.0316986,0,0.469627,0.438499,0.0124663,0,0.438677,1,0
639,13.419,0.00276744,-0.0530188,5.28149e-06,0.0055163,nan,nan,-0.00424151,1,2.919,0.005,3.08554,0.467874,0.467875,0.0311757,0,0.468913,0.0311804,0,0.468912,0.438113,0.0124218,0,0.438289,1,0
640,13.44,0.00276089,-0.0511715,5.26319e-06,0.00562226,nan,nan,-0.00409372,1,2.94,0.005,3.10542,0.467192,0.467193,0.0306576,0,0.468198,0.0306622,0,0.468197,0.437726,0.0123773,0,0.437901,1,0
641,13.461,0.00275433,-0.0493241,5.2449e-06,0.00572821,nan,nan,-0.00394593,1,2.961,0.005,3.12531,0.46651,0.466511,0.0301395,0,0.467484,0.0301441,0,0.467483,0.43734,0.0123329,0,0.437514,1,0
642,13.482,0.00274778,-0.0474767,5.22661e-06,0.00583416,nan,nan,-0.00379814,1,2.982,0.005,3.14521,0.465828,0.465829,0.0296214,0,0.46677,0.0296259,0,0.466769,0.436953,0.0122884,0,0.437126,1,0
643,13.503,0.00274135,-0.0456661,5.20776e-06,0.00593797,nan,nan,-0.00365329,1,3.003,0.005,3.16513,0.465154,0.465155,0.0291139,0,0.466065,0.0291184,0,0.466064,0.436572,0.0122442,0,0.436744,1,0
644,13.524,0.00273584,-0.0441273,5.18477e-06,0.00602585,nan,nan,-0.00353018,1,3.024,0.005,3.18506,0.464537,0.464538,0.0286855,0,0.465422,0.0286899,0,0.465422,0.436235,0.0122023,0,0.436406,1,0
645,13.545,0.00273034,-0.0425885,5.16178e-06,0.00611373,nan,nan,-0.00340708,1,3.045,0.005,3.205,0.463919,0.46392,0.028257,0,0.46478,0.0282614,0,0.464779,0.435897,0.0121604,0,0.436067,1,0
646,13.566,0.00272483,-0.0410497,5.13879e-06,0.0062016,nan,nan,-0.00328398,1,3.066,0.005,3.22496,0.463302,0.463303,0.0278286,0,0.464138,0.0278329,0,0.464137,0.43556,0.0121185,0,0.435728,1,0
647,13.587,0.00271932,-0.0395109,5.11579e-06,0.00628948,nan,nan,-0.00316087,1,3.087,0.005,3.24493,0.462685,0.462686,0.0274001,0,0.463496,0.0274044,0,0.463496,0.435222,0.0120766,0,0.43539,1,0
648,13.608,0.00271382,-0.0379721,5.0928e-06,0.00637736,nan,nan,-0.00303777,1,3.108,0.005,3.26492,0.462067,0.462068,0.0269717,0,0.462855,0.0269759,0,0.462854,0.434884,0.0120347,0,0.435051,1,0
649,13.629,0.00270831,-0.0364333,5.06981e-06,0.00646524,nan,nan,-0.00291466,1,3.129,0.005,3.28491,0.46145,0.461451,0.0265433,0,0.462214,0.0265474,0,0.462213,0.434547,0.0119928,0,0.434712,1,0
650,13.65,0.00270281,-0.0348945,5.04682e-06,0.00655312,nan,nan,-0.00279156,1,3.15,0.005,3.30492,0.460833,0.460834,0.0261148,0,0.461573,0.0261189,0,0.461572,0.434209,0.0119509,0,0.434374,1,0
651,13.671,0.0026973,-0.0333557,5.02382e-06,0.00664099,nan,nan,-0.00266846,1,3.171,0.005,3.32495,0.460216,0.460216,0.0256864,0,0.460933,0.0256904,0,0.460932,0.433872,0.011909,0,0.434035,1,0
652,13.692,0.00269206,-0.0318962,4.99932e-06,0.00672414,nan,nan,-0.0025517,1,3.192,0.005,3.34498,0.459616,0.459617,0.0252799,0,0.460312,0.0252839,0,0.460311,0.433547,0.0118644,0,0.43371,1,0
653,13.713,0.0026874,-0.0306124,4.97146e-06,0.00679681,nan,nan,-0.00244899,1,3.213,0.005,3.36503,0.459057,0.459057,0.0249221,0,0.459733,0.0249261,0,0.459733,0.433252,0.011814,0,0.433413,1,0
654,13.734,0.00268274,-0.0293287,4.9436e-06,0.00686947,nan,nan,-0.00234629,1,3.234,0.005,3.38508,0.458497,0.458498,0.0245643,0,0.459155,0.0245682,0,0.459155,0.432956,0.0117636,0,0.433116,1,0
655,13.755,0.00267808,-0.0280449,4.91574e-06,0.00694213,nan,nan,-0.00224359,1,3.255,0.005,3.40515,0.457938,0.457938,0.0242065,0,0.458578,0.0242104,0,0.458577,0.432661,0.0117132,0,0.432819,1,0
656,13.776,0.00267343,-0.0267611,4.88789e-06,0.00701479,nan,nan,-0.00214089,1,3.276,0.005,3.42523,0.457378,0.457379,0.0238487,0,0.458,0.0238525,0,0.458,0.432365,0.0116628,0,0.432522,1,0
657,13.797,0.00266877,-0.0254774,4.86003e-06,0.00708745,nan,nan,-0.00203819,1,3.297,0.005,3.44532,0.456818,0.456819,0.0234909,0,0.457423,0.0234947,0,0.457422,0.432069,0.0116124,0,0.432225,1,0
658,13.818,0.00266411,-0.0241936,4.83217e-06,0.00716012,nan,nan,-0.00193549,1,3.318,0.005,3.46542,0.456259,0.456259,0.0231331,0,0.456845,0.0231369,0,0.456845,0.431774,0.011562,0,0.431929,1,0
659,13.839,0.00265945,-0.0229098,4.80431e-06,0.00723278,nan,nan,-0.00183279,1,3.339,0.005,3.48553,0.455699,0.4557,0.0227753,0,0.456268,0.022779,0,0.456268,0.431478,0.0115116,0,0.431632,1,0
660,13.86,0.00265479,-0.0216261,4.77645e-06,0.00730544,nan,nan,-0.00173009,1,3.36,0.005,3.50566,0.45514,0.45514,0.0224175,0,0.455692,0.0224212,0,0.455692,0.431183,0.0114612,0,0.431335,1,0
661,13.881,0.00265014,-0.0203423,4.7486e-06,0.0073781,nan,nan,-0.00162738,1,3.381,0.005,3.52579,0.45458,0.45458,0.0220597,0,0.455115,0.0220634,0,0.455115,0.430887,0.0114108,0,0.431038,1,0
662,13.902,0.00264595,-0.0192054,4.71357e-06,0.00744162,nan,nan,-0.00153644,1,3.402,0.005,3.54593,0.45406,0.45406,0.0217446,0,0.45458,0.0217482,0,0.45458,0.430616,0.0113624,0,0.430766,1,0
663,13.923,0.00264204,-0.0181578,4.6742e-06,0.00749957,nan,nan,-0.00145263,1,3.423,0.005,3.56608,0.453563,0.453563,0.0214554,0,0.454071,0.021459,0,0.454071,0.430361,0.0113152,0,0.430509,1,0
664,13.944,0.00263814,-0.0171102,4.63482e-06,0.00755753,nan,nan,-0.00136882,1,3.444,0.005,3.58625,0.453067,0.453067,0.0211662,0,0.453561,0.0211698,0,0.453561,0.430105,0.011268,0,0.430252,1,0
665,13.965,0.00263423,-0.0160627,4.59544e-06,0.00761548,nan,nan,-0.00128501,1,3.465,0.005,3.60642,0.45257,0.45257,0.020877,0,0.453052,0.0208805,0,0.453052,0.429849,0.0112208,0,0.429995,1,0
666,13.986,0.00263033,-0.0150151,4.55606e-06,0.00767344,nan,nan,-0.0012012,1,3.486,0.005,3.6266,0.452074,0.452074,0.0205879,0,0.452542,0.0205913,0,0.452542,0.429593,0.0111737,0,0.429739,1,0
667,14.007,0.00262643,-0.0139675,4.51669e-06,0.00773139,nan,nan,-0.0011174,1,3.507,0.005,3.64679,0.451577,0.451577,0.0202987,0,0.452033,0.0203021,0,0.452033,0.429338,0.0111265,0,0.429482,1,0
668,14.028,0.00262252,-0.0129199,4.47731e-06,0.00778935,nan,nan,-0.00103359,1,3.528,0.005,3.66699,0.451081,0.451081,0.0200095,0,0.451524,0.0200129,0,0.451524,0.429082,0.0110793,0,0.429225,1,0
669,14.049,0.00261862,-0.0118723,4.43793e-06,0.00784731,nan,nan,-0.000949782,1,3.549,0.005,3.6872,0.450584,0.450584,0.0197203,0,0.451015,0.0197237,0,0.451016,0.428826,0.0110322,0,0.428968,1,0
670,14.07,0.00261471,-0.0108247,4.39856e-06,0.00790526,nan,nan,-0.000865975,1,3.57,0.005,3.70741,0.450088,0.450088,0.0194311,0,0.450507,0.0194344,0,0.450507,0.42857,0.010985,0,0.428711,1,0
671,14.091,0.00261081,-0.00977709,4.35918e-06,0.00796322,nan,nan,-0.000782167,1,3.591,0.005,3.72764,0.449591,0.449591,0.019142,0,0.449998,0.0191452,0,0.449998,0.428314,0.0109378,0,0.428454,1,0
672,14.112,0.0026069,-0.0087295,4.3198e-06,0.00802117,nan,nan,-0.00069836,1,3.612,0.005,3.74788,0.449094,0.449094,0.0188528,0,0.44949,0.018856,0,0.44949,0.428059,0.0108906,0,0.428197,1,0
673,14.133,0.0026036,-0.00786428,4.25225e-06,0.00806802,nan,nan,-0.000629143,1,3.633,0.005,3.76812,0.448653,0.448652,0.0186154,0,0.449039,0.0186186,0,0.449039,0.427835,0.0108403,0,0.427972,1,0
674,14.154,0.00260031,-0.00700582,4.18365e-06,0.00811446,nan,nan,-0.000560465,1,3.654,0.005,3.78837,0.448213,0.448213,0.0183799,0,0.448589,0.0183831,0,0.448589,0.427612,0.0107898,0,0.427749,1,0
675,14.175,0.00259702,-0.00614736,4.11505e-06,0.00816089,nan,nan,-0.000491789,1,3.675,0.005,3.80863,0.447773,0.447773,0.0181444,0,0.44814,0.0181475,0,0.44814,0.42739,0.0107393,0,0.427525,1,0
676,14.196,0.00259373,-0.00528889,4.04645e-06,0.00820733,nan,nan,-0.000423111,1,3.696,0.005,3.8289,0.447333,0.447333,0.0179089,0,0.447691,0.017912,0,0.447691,0.427167,0.0106888,0,0.427301,1,0
677,14.217,0.00259045,-0.00443043,3.97785e-06,0.00825377,nan,nan,-0.000354434,1,3.717,0.005,3.84917,0.446893,0.446893,0.0176734,0,0.447242,0.0176765,0,0.447242,0.426945,0.0106383,0,0.427077,1,0
678,14.238,0.00258716,-0.00357197,3.90925e-06,0.00830021,nan,nan,-0.000285758,1,3.738,0.005,3.86945,0.446453,0.446453,0.017438,0,0.446793,0.017441,0,0.446793,0.426722,0.0105879,0,0.426854,1,0
679,14.259,0.00258387,-0.0027135,3.84065e-06,0.00834664,nan,nan,-0.00021708,1,3.759,0.005,3.88974,0.446013,0.446013,0.0172025,0,0.446344,0.0172055,0,0.446345,0.4265,0.0105374,0,0.42663,1,0
680,14.28,0.00258059,-0.00185504,3.77205e-06,0.00839308,nan,nan,-0.000148404,1,3.78,0.005,3.91004,0.445573,0.445573,0.016967,0,0.445896,0.0169699,0,0.445896,0.426277,0.0104869,0,0.426406,1,0
681,14.301,0.0025773,-0.000996576,3.70345e-06,0.00843952,nan,nan,-7.97261e-05,1,3.801,0.005,3.93035,0.445133,0.445133,0.0167315,0,0.445447,0.0167344,0,0.445447,0.426055,0.0104364,0,0.426183,1,0
682,14.322,0.00257401,-0.000138118,3.63486e-06,0.00848596,nan,nan,-1.10494e-05,1,3.822,0.005,3.95066,0.444693,0.444693,0.016496,0,0.444999,0.0164989,0,0.444999,0.425832,0.0103859,0,0.425959,1,0
683,14.343,0.00257072,0.000720341,3.56626e-06,0.00853239,nan,nan,5.76273e-05,1,3.843,0.005,3.97098,0.444253,0.444253,0.0162605,0,0.44455,0.0162634,0,0.444551,0.42561,0.0103354,0,0.425735,1,0
684,14.364,0.00256757,0.00153722,3.49074e-06,0.00857622,nan,nan,0.000122977,1,3.864,0.005,3.99131,0.443827,0.443827,0.0160368,0,0.444117,0.0160396,0,0.444117,0.425395,0.0102857,0,0.425519,1,0
685,14.385,0.00256483,0.00222294,3.39344e-06,0.0086118,nan,nan,0.000177835,1,3.885,0.005,4.01164,0.443446,0.443445,0.01585,0,0.443729,0.0158528,0,0.443729,0.425204,0.0102386,0,0.425327,1,0
686,14.406,0.0025621,0.00290867,3.29613e-06,0.00864737,nan,nan,0.000232694,1,3.906,0.005,4.03198,0.443064,0.443064,0.0156632,0,0.443341,0.0156659,0,0.443341,0.425013,0.0101914,0,0.425135,1,0
687,14.427,0.00255936,0.0035944,3.19882e-06,0.00868295,nan,nan,0.000287552,1,3.927,0.005,4.05233,0.442682,0.442682,0.0154764,0,0.442953,0.0154791,0,0.442953,0.424822,0.0101442,0,0.424943,1,0
688,14.448,0.00255662,0.00428013,3.10151e-06,0.00871853,nan,nan,0.00034241,1,3.948,0.005,4.07268,0.442301,0.442301,0.0152896,0,0.442565,0.0152923,0,0.442565,0.424631,0.010097,0,0.424751,1,0
689,14.469,0.00255389,0.00496586,3.0042e-06,0.00875411,nan,nan,0.000397269,1,3.969,0.005,4.09304,0.441919,0.441919,0.0151028,0,0.442177,0.0151055,0,0.442177,0.42444,0.0100498,0,0.424559,1,0
690,14.49,0.00255115,0.00565159,2.90689e-06,0.00878969,nan,nan,0.000452127,1,3.99,0.005,4.11341,0.441538,0.441537,0.014916,0,0.441789,0.0149186,0,0.441789,0.424249,0.0100027,0,0.424367,1,0
691,14.511,0.00254842,0.00633732,2.80959e-06,0.00882527,nan,nan,0.000506986,1,4.011,0.005,4.13378,0.441156,0.441156,0.0147292,0,0.441402,0.0147318,0,0.441402,0.424058,0.00995549,0,0.424175,1,0
692,14.532,0.00254568,0.00702305,2.71228e-06,0.00886085,nan,nan,0.000561844,1,4.032,0.005,4.15416,0.440774,0.440774,0.0145424,0,0.441014,0.014545,0,0.441014,0.423867,0.00990831,0,0.423983,1,0
693,14.553,0.00254294,0.00770878,2.61497e-06,0.00889643,nan,nan,0.000616702,1,4.053,0.005,4.17455,0.440393,0.440392,0.0143556,0,0.440626,0.0143582,0,0.440627,0.423677,0.00986113,0,0.423791,1,0
694,14.574,0.00254021,0.0083945,2.51766e-06,0.008932,nan,nan,0.00067156,1,4.074,0.005,4.19494,0.440011,0.440011,0.0141688,0,0.440239,0.0141713,0,0.440239,0.423486,0.00981395,0,0.423599,1,0
695,14.595,0.00253747,0.00908023,2.42035e-06,0.00896758,nan,nan,0.000726418,1,4.095,0.005,4.21533,0.439629,0.439629,0.013982,0,0.439852,0.0139845,0,0.439852,0.423295,0.00976677,0,0.423407,1,0
696,14.616,0.00253473,0.00976597,2.32304e-06,0.00900316,nan,nan,0.000781278,1,4.116,0.005,4.23574,0.439248,0.439248,0.0137952,0,0.439464,0.0137977,0,0.439464,0.423104,0.00971959,0,0.423215,1,0
697,14.637,0.00253215,0.0104051,2.2306e-06,0.00903592,nan,nan,0.00083241,1,4.137,0.005,4.25615,0.438884,0.438884,0.0136215,0,0.439095,0.0136239,0,0.439095,0.422922,0.00967239,0,0.423032,1,0
698,14.658,0.00252987,0.0109558,2.14738e-06,0.00906332,nan,nan,0.000876466,1,4.158,0.005,4.27656,0.438554,0.438554,0.0134725,0,0.438761,0.0134749,0,0.438761,0.422757,0.00962515,0,0.422867,1,0
699,14.679,0.00252759,0.0115065,2.06416e-06,0.00909072,nan,nan,0.000920523,1,4.179,0.005,4.29698,0.438224,0.438224,0.0133235,0,0.438426,0.0133259,0,0.438427,0.422592,0.00957791,0,0.422701,1,0
700,14.7,0.00252531,0.0120572,1.98094e-06,0.00911812,nan,nan,0.00096458,1,4.2,0.005,4.31741,0.437894,0.437894,0.0131745,0,0.438092,0.0131769,0,0.438092,0.422428,0.00953067,0,0.422535,1,0
701,14.721,0.00252303,0.012608,1.89772e-06,0.00914552,nan,nan,0.00100864,1,4.221,0.005,4.33784,0.437564,0.437564,0.0130255,0,0.437758,0.0130279,0,0.437758,0.422263,0.00948343,0,0.42237,1,0
702,14.742,0.00252074,0.0131587,1.81451e-06,0.00917291,nan,nan,0.00105269,1,4.242,0.005,4.35828,0.437234,0.437234,0.0128765,0,0.437423,0.0128788,0,0.437424,0.422098,0.00943619,0,0.422204,1,0
703,14.763,0.00251846,0.0137094,1.73129e-06,0.00920031,nan,nan,0.00109675,1,4.263,0.005,4.37872,0.436904,0.436904,0.0127275,0,0.437089,0.0127298,0,0.437089,0.421934,0.00938895,0,0.422038,1,0
704,14.784,0.00251618,0.0142601,1.64807e-06,0.00922771,nan,nan,0.00114081,1,4.284,0.005,4.39917,0.436574,0.436574,0.0125786,0,0.436755,0.0125808,0,0.436755,0.421769,0.00934171,0,0.421873,1,0
705,14.805,0.0025139,0.0148108,1.56485e-06,0.00925511,nan,nan,0.00118486,1,4.305,0.005,4.41962,0.436244,0.436244,0.0124296,0,0.436421,0.0124318,0,0.436421,0.421604,0.00929447,0,0.421707,1,0
706,14.826,0.00251161,0.0153615,1.48163e-06,0.00928251,nan,nan,0.00122892,1,4.326,0.005,4.44008,0.435914,0.435914,0.0122806,0,0.436087,0.0122828,0,0.436087,0.42144,0.00924723,0,0.421541,1,0
707,14.847,0.00250933,0.0159122,1.39842e-06,0.00930991,nan,nan,0.00127298,1,4.347,0.005,4.46054,0.435584,0.435584,0.0121316,0,0.435753,0.0121338,0,0.435753,0.421275,0.00919999,0,0.421375,1,0
708,14.868,0.00250705,0.0164629,1.3152e-06,0.00933731,nan,nan,0.00131703,1,4.368,0.005,4.48101,0.435254,0.435254,0.0119826,0,0.435419,0.0119848,0,0.435419,0.42111,0.00915274,0,0.42121,1,0
709,14.889,0.00250477,0.0170136,1.23198e-06,0.00936471,nan,nan,0.00136109,1,4.389,0.005,4.50148,0.434924,0.434924,0.0118336,0,0.435085,0.0118358,0,0.435085,0.420946,0.0091055,0,0.421044,1,0
710,14.91,0.00250248,0.0175643,1.14876e-06,0.00939211,nan,nan,0.00140515,1,4.41,0.005,4.52196,0.434594,0.434594,0.0116846,0,0.434751,0.0116868,0,0.434751,0.420781,0.00905826,0,0.420878,1,0
711,14.931,0.00250027,0.0180958,1.07194e-06,0.00941833,nan,nan,0.00144767,1,4.431,0.005,4.54244,0.434272,0.434272,0.0115408,0,0.434425,0.0115429,0,0.434425,0.42062,0.00901153,0,0.420717,1,0
712,14.952,0.00249839,0.0185259,1.02886e-06,0.00943835,nan,nan,0.00148208,1,4.452,0.005,4.56293,0.433993,0.433993,0.0114241,0,0.434143,0.0114262,0,0.434143,0.42048,0.00896747,0,0.420576,1,0
713,14.973,0.00249651,0.0189561,9.85773e-07,0.00945837,nan,nan,0.00151649,1,4.473,0.005,4.58342,0.433713,0.433713,0.0113074,0,0.43386,0.0113094,0,0.43386,0.42034,0.00892342,0,0.420435,1,0
714,14.994,0.00249463,0.0193862,9.42687e-07,0.00947839,nan,nan,0.00155089,1,4.494,0.005,4.60392,0.433433,0.433433,0.0111907,0,0.433578,0.0111927,0,0.433578,0.420201,0.00887936,0,0.420294,1,0
715,15.015,0.00249275,0.0198163,8.99601e-07,0.00949841,nan,nan,0.0015853,1,4.515,0.005,4.62442,0.433154,0.433154,0.011074,0,0.433295,0.011076,0,0.433295,0.420061,0.0088353,0,0.420153,1,0
716,15.036,0.00249087,0.0202464,8.56515e-07,0.00951844,nan,nan,0.00161971,1,4.536,0.005,4.64492,0.432874,0.432874,0.0109573,0,0.433013,0.0109593,0,0.433013,0.419921,0.00879125,0,0.420013,1,0
717,15.057,0.00248899,0.0206766,8.13428e-07,0.00953846,nan,nan,0.00165412,1,4.557,0.005,4.66543,0.432595,0.432595,0.0108406,0,0.432731,0.0108425,0,0.432731,0.419781,0.00874719,0,0.419872,1,0
